nes,"BurgerTime (5 Screw Cartridge)","SAS Sakata","Data East",Arcade,None,"May 1987",http://vgcollect.com/images/front-box-art/11498.jpg
nes,"Buzz and Waldog",NA,RetroZone,Adventure,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
nes,Cabal,NA,"Milton Bradley","Shoot 'Em Up",NA,"June 1990",http://vgcollect.com/images/front-box-art/5774.jpg
nes,"Caesars Palace","Realtime Associates","Virgin Games",Simulation,NA,"December 1992",http://vgcollect.com/images/front-box-art/5801.jpg
nes,"California Games",NA,"Milton Bradley",Sports,NA,"June 1989",http://vgcollect.com/images/front-box-art/6026.jpg
nes,"California Raisins, The: The Grape Escape (Reproduction)",NA,NA,Platformer,None,1990,http://vgcollect.com/images/front-box-art/65951.jpg
nes,"Caltron 6 in 1",Caltron,"Caltron/Mega Soft",Other,None,1992,http://vgcollect.com/images/front-box-art/15700.jpg
nes,"Captain America and the Avengers","Data East Corporation","Data East",Action,None,"December 1991",http://vgcollect.com/images/front-box-art/5435.jpg
nes,"Captain Comic: The Adventure (Black Cartridge)","Color Dreams","Color Dreams",Platformer,None,1989,http://vgcollect.com/images/front-box-art/18060.jpg
nes,"Captain Comic: The Adventure (Light Blue Cartridge)","Color Dreams","Color Dreams",Platformer,None,"January 5 1988",http://vgcollect.com/images/front-box-art/9545.jpg
nes,"Captain Planet and The Planeteers","Chris Gray Enterprises",Mindscape,Platformer,NA,"September 1992",http://vgcollect.com/images/front-box-art/5436.jpg
nes,"Captain Skyhawk",Rare,"Milton Bradley","Shoot 'Em Up",NA,"June 1990",http://vgcollect.com/images/front-box-art/5830.jpg
nes,"Casino Kid",Sofel,Sofel,Simulation,None,"October 1989",http://vgcollect.com/images/front-box-art/5802.jpg
nes,"Casino Kid II",NA,Sofel,Classic,NA,"April 1993",http://vgcollect.com/images/front-box-art/5803.jpg
nes,Castelian,Triffix,Triffix,Platformer,NA,"June 1991",http://vgcollect.com/images/front-box-art/5437.jpg
nes,"Castle of Deceipt (Blue Cart)",NA,NA,Adventure,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
nes,"Castle of Deceit","Bunch Games","Bunch Games",Platformer,NA,1990,http://vgcollect.com/images/front-box-art/22303.jpg
nes,"Castle of Dragon","Athena Co., Ltd.",Seta,Action,NA,"June 1990",http://vgcollect.com/images/front-box-art/5438.jpg
nes,Castlequest,NA,Asciiware,Action,NA,"September 1989",http://vgcollect.com/images/front-box-art/5700.jpg
nes,"Castlevania (3 Screw Cartridge, Oval Seal)",Konami,Konami,Platformer,None,"May 1 1987",http://vgcollect.com/images/front-box-art/19035.jpg
nes,"Castlevania (3 Screw Cartridge, Round Seal)","Konami Computer Entertainment Japan",Konami,Platformer,None,"May 1 1987",http://vgcollect.com/images/front-box-art/95.jpg
nes,"Castlevania (5 Screw Cartridge)","Konami Computer Entertainment Japan",Konami,Platformer,None,"May 1987",http://vgcollect.com/images/front-box-art/11501.jpg
nes,"Castlevania II: Simon's Quest (Oval Seal)","Konami Digital Entertainment Co., Ltd.",Konami,Adventure,None,"December 1 1988",http://vgcollect.com/images/front-box-art/5373.jpg
nes,"Castlevania II: Simon's Quest (Round Seal)",Konami,Konami,Adventure,None,"December 1 1988",http://vgcollect.com/images/front-box-art/18578.jpg
nes,"Castlevania II: Simon's Redaction",NA,NA,Adventure,None,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
nes,"Castlevania III: Dracula's Curse","Konami Computer Entertainment Japan",Konami,Platformer,None,1990,http://vgcollect.com/images/front-box-art/19236.jpg
nes,"Castlevania III: Dracula's Curse (Dracula's Hometown Contest)","Konami Digital Entertainment Co., Ltd.",Konami,Platformer,None,"September 1 1990",http://vgcollect.com/images/front-box-art/5374.jpg
nes,"Castlevania: Baleful Sonata","Faust Interactive",N/A,Adventure,None,"December 7 2012",http://vgcollect.com/images/front-box-art/no_art.jpg
nes,"Castlevania: Blood Moon",N/A,N/A,Action,None,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
nes,"Castlevania: Chorus of Mysteries",NA,NA,Adventure,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
nes,"Caveman Games",NA,"Data East",Sports,NA,"October 1990",http://vgcollect.com/images/front-box-art/6027.jpg
nes,"Challenge Of The Dragon (Black Cart)",NA,NA,"Beat 'Em Up",NA,1990,http://vgcollect.com/images/front-box-art/no_art.jpg
nes,"Challenge of The Dragon (Blue Cart)","Color Dreams","Color Dreams","Beat 'Em Up",None,1990,http://vgcollect.com/images/front-box-art/18054.jpg
nes,"Championship Bowling","Athena Co., Ltd.",Romstar,Sports,None,"December 1989",http://vgcollect.com/images/front-box-art/5995.jpg
nes,"Championship Pool",Bitmasters,Mindscape,Sports,NA,"October 1993",http://vgcollect.com/images/front-box-art/6041.jpg
nes,"Chaos World",NA,NA,RPG,NA,NA,http://vgcollect.com/images/front-box-art/46231.jpg
nes,"Cheetahmen II","Active Enterprises","Active Enterprises",Platformer,NA,1992,http://vgcollect.com/images/front-box-art/22304.jpg
nes,"Cheetahmen II: The Lost Levels","Active Enterprises","Active Enterprises",NA,NA,"December 12 2012",http://vgcollect.com/images/front-box-art/29952.jpg
nes,"Cheetahmen: The Creation",NA,NA,Action,None,NA,http://vgcollect.com/images/front-box-art/39950.jpg
nes,"Chessmaster, The","Hi-Tech Expressions","Hi-Tech Expressions",Strategy,None,"January 1990",http://vgcollect.com/images/front-box-art/5796.jpg
nes,Chiller,Exidy,"American Game Cartridges","Light Gun Shooter",None,1990,http://vgcollect.com/images/front-box-art/16944.jpg
nes,"Chip 'N Dale: Rescue Rangers","Capcom Co., Ltd.",Capcom,Platformer,None,"June 1990",http://vgcollect.com/images/front-box-art/5805.jpg
