commodore64,Popeye,NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Predator,"Source, Inc.",Activision,Action,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Racing Destruction Set","Rick Koenig and Connie Goldman","Electronic Arts",Racing,None,1985,http://vgcollect.com/images/front-box-art/38656.jpg
commodore64,"RACK 'EM","Artech Digital Entertainments, Inc.",Accolade,Sports,NA,1988,http://vgcollect.com/images/front-box-art/29506.jpg
commodore64,"Radar Rat Race",Commodore,"Commodore Gaming",Other,NA,1981,http://vgcollect.com/images/front-box-art/37015.jpg
commodore64,"Rambo First Blood Part II",NA,NA,Action,NA,NA,http://vgcollect.com/images/front-box-art/63300.jpg
commodore64,Rampage,"Monarch Software","Activision, Inc.",Arcade,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Rastan,NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Ratrun,"C.T Nadovich and Glen Fisher","The Code Works",Simulation,NA,1983,http://vgcollect.com/images/front-box-art/22744.jpg
commodore64,"Rendezvous with Rama","Byron Preiss Video Productions Inc.",Telarium,Adventure,None,1984,http://vgcollect.com/images/front-box-art/38659.jpg
commodore64,"Rescue Squad","Muse Software","Muse Software",Arcade,NA,1983,http://vgcollect.com/images/front-box-art/34912.jpg
commodore64,"Rings Of Medusa","SJT Enterprises","DigiTek Software",Strategy,NA,1990,http://vgcollect.com/images/front-box-art/32349.jpg
commodore64,Ripper!,"Avalon Hill","Avalon Hill",Adventure,NA,1984,http://vgcollect.com/images/front-box-art/23275.jpg
commodore64,"Risk: The World Conquest Game",NA,"Leisure Genius",Other,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Robotron: 2084",Williams,Atari,Classic,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Roller Coaster Rumbler",Tynesoft,Tynesoft,Arcade,None,1989,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,Ruler,"Glen Fisher","The Code Works",Simulation,NA,1984,http://vgcollect.com/images/front-box-art/22749.jpg
commodore64,"Run for Gold","Five Ways Software","Alternative Software",Sports,NA,1985,http://vgcollect.com/images/front-box-art/22552.jpg
commodore64,"Samantha Fox Strip Poker","Software Communications",Martech,Strategy,NA,1986,http://vgcollect.com/images/front-box-art/21816.jpg
commodore64,"Scenery Disk 11",Sublogic,Sublogic,"Flight Simulator",NA,1987,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Scenery Disk 4",Sublogic,Sublogic,"Flight Simulator",NA,1985,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Scott Adams' Graphic Adventure #1: Adventureland Adventureland","Adventure International","Adventure International",Adventure,None,1985,http://vgcollect.com/images/front-box-art/21987.jpg
commodore64,Scrabble,NA,"Leisure Genius",Other,NA,1986,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Search For The Titanic","Capstone Software",IntraCorp,Strategy,NA,1989,http://vgcollect.com/images/front-box-art/30342.jpg
commodore64,"Seven Cities of Gold, The","Ozark Softscape","Electronic Arts",NA,NA,NA,http://vgcollect.com/images/front-box-art/18316.jpg
commodore64,"Sex Games",Landisoft,Landisoft,Simulation,NA,1985,http://vgcollect.com/images/front-box-art/22267.jpg
commodore64,Sherlock,"Melbourne House","Melbourne House Software",Adventure,NA,1985,http://vgcollect.com/images/front-box-art/23277.jpg
commodore64,"Sherlock Holmes in Another Bow","Bantam Software","Bantam Software",Adventure,NA,1985,http://vgcollect.com/images/front-box-art/23279.jpg
commodore64,"Sherlock: The Riddle of the Crown Jewels","Challenge, Inc.",Infocom,Adventure,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Sid Meier's Pirates!","MicroProse Software, Inc","MicroProse Software, Inc.",Action,None,1987,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,SimCity,Maxis,Maxis,Simulation,NA,1989,http://vgcollect.com/images/front-box-art/19143.jpg
commodore64,"Simon's Basic",NA,NA,Other,"ESRB - E (US / Canada)",NA,http://vgcollect.com/images/front-box-art/46416.jpg
commodore64,"Simpsons Arcade Game, The",NA,NA,"Beat 'Em Up",NA,1991,http://vgcollect.com/images/front-box-art/69207.jpg
commodore64,"Sinbad and the Throne of the Falcon","Master Designer Software",Cinemaware,Adventure,None,1988,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Skate or Die",EA,"Electronic Arts",Sports,None,1988,http://vgcollect.com/images/front-box-art/19099.jpg
commodore64,"Skate Rock","Bubble Bus Software","Sharedata Inc.",NA,NA,1986,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Sky Shark",NA,NA,Arcade,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
commodore64,"Skyfox II The Cygnus Conflict","Dynamix, Inc.","Electronic Arts","Flight Simulator",None,1987,http://vgcollect.com/images/front-box-art/38657.jpg
commodore64,"Snoopy's Skywriter Scrambler","Random House Software","Random House Software",Edutainment,NA,1984,http://vgcollect.com/images/front-box-art/36431.jpg
commodore64,"Soko-Ban (Black Box)","Thinking Rabbit","Spectrum Holobyte",Puzzle,NA,1994,http://vgcollect.com/images/front-box-art/37844.jpg
commodore64,"Soko-Ban (White Box)","Thinking Rabbit","Spectrum Holobyte",Puzzle,NA,1984,http://vgcollect.com/images/front-box-art/no_art.jpg
